customer_id,subscription_id,signup_month,billing_month,signup_month_start,billing_month_start,pricing_tier,monthly_price,subscription_status,revenue_change_type,country,company_size
C173,S173,2023-02,2023-08,February,August,Enterprise,600,Active,No Change,USA,Large
C173,S173,2023-02,2023-09,February,September,Enterprise,600,Active,No Change,USA,Large
C173,S173,2023-02,2023-10,February,October,Enterprise,600,Active,No Change,USA,Large
C173,S173,2023-02,2023-11,February,November,Enterprise,600,Active,No Change,USA,Large
C173,S173,2023-02,2023-12,February,December,Enterprise,600,Active,No Change,USA,Large
C173,S173,2023-02,2024-01,February,January,Enterprise,600,Active,No Change,USA,Large
C173,S173,2023-02,2024-02,February,February,Enterprise,600,Active,No Change,USA,Large
C173,S173,2023-02,2024-03,February,March,Enterprise,600,Active,No Change,USA,Large
C173,S173,2023-02,2024-04,February,April,Enterprise,600,Active,No Change,USA,Large
C173,S173,2023-02,2024-05,February,May,Enterprise,600,Active,No Change,USA,Large
C173,S173,2023-02,2024-06,February,June,Enterprise,600,Active,No Change,USA,Large
C173,S173,2023-02,2024-07,February,July,Enterprise,600,Active,No Change,USA,Large
C173,S173,2023-02,2024-08,February,August,Enterprise,600,Active,No Change,USA,Large
C173,S173,2023-02,2024-09,February,September,Enterprise,600,Active,No Change,USA,Large
C173,S173,2023-02,2024-10,February,October,Enterprise,600,Active,No Change,USA,Large
C173,S173,2023-02,2024-11,February,November,Enterprise,600,Active,No Change,USA,Large
C173,S173,2023-02,2024-12,February,December,Enterprise,600,Active,No Change,USA,Large
C174,S174,2023-06,2023-06,June,June,Basic,100,Active,New,India,Small
C174,S174,2023-06,2023-07,June,July,Basic,100,Active,No Change,India,Small
C174,S174,2023-06,2023-08,June,August,Basic,100,Active,No Change,India,Small
C174,S174,2023-06,2023-09,June,September,Basic,100,Active,No Change,India,Small
C174,S174,2023-06,2023-10,June,October,Basic,100,Active,No Change,India,Small
C174,S174,2023-06,2023-11,June,November,Basic,100,Active,No Change,India,Small
C174,S174,2023-06,2023-12,June,December,Basic,100,Active,No Change,India,Small
C174,S174,2023-06,2024-01,June,January,Basic,100,Active,No Change,India,Small
C174,S174,2023-06,2024-02,June,February,Basic,100,Active,No Change,India,Small
C174,S174,2023-06,2024-03,June,March,Pro,250,Active,Expansion,India,Small
C174,S174,2023-06,2024-04,June,April,Pro,250,Active,No Change,India,Small
C174,S174,2023-06,2024-05,June,May,Pro,250,Active,No Change,India,Small
C174,S174,2023-06,2024-06,June,June,Pro,250,Active,No Change,India,Small
C174,S174,2023-06,2024-07,June,July,Pro,250,Active,No Change,India,Small
C174,S174,2023-06,2024-08,June,August,Pro,250,Active,No Change,India,Small
C174,S174,2023-06,2024-09,June,September,Pro,250,Active,No Change,India,Small
C174,S174,2023-06,2024-10,June,October,Pro,250,Active,No Change,India,Small
C174,S174,2023-06,2024-11,June,November,Pro,250,Active,No Change,India,Small
C174,S174,2023-06,2024-12,June,December,Pro,250,Active,No Change,India,Small
C175,S175,2023-05,2023-05,May,May,Basic,100,Active,New,Germany,Large
C175,S175,2023-05,2023-06,May,June,Basic,100,Active,No Change,Germany,Large
C175,S175,2023-05,2023-07,May,July,Basic,100,Active,No Change,Germany,Large
C175,S175,2023-05,2023-08,May,August,Basic,100,Active,No Change,Germany,Large
C175,S175,2023-05,2023-09,May,September,Basic,100,Active,No Change,Germany,Large
C175,S175,2023-05,2023-10,May,October,Basic,100,Active,No Change,Germany,Large
C175,S175,2023-05,2023-11,May,November,Basic,100,Active,No Change,Germany,Large
C175,S175,2023-05,2023-12,May,December,Pro,250,Active,Expansion,Germany,Large
C175,S175,2023-05,2024-01,May,January,Pro,250,Active,No Change,Germany,Large
C175,S175,2023-05,2024-02,May,February,Pro,250,Active,Expansion,Germany,Large
C175,S175,2023-05,2024-03,May,March,Pro,250,Active,No Change,Germany,Large
C175,S175,2023-05,2024-04,May,April,Pro,250,Active,No Change,Germany,Large
C175,S175,2023-05,2024-05,May,May,Pro,250,Active,No Change,Germany,Large
C175,S175,2023-05,2024-06,May,June,Pro,250,Active,No Change,Germany,Large
C175,S175,2023-05,2024-07,May,July,Pro,250,Active,No Change,Germany,Large
C175,S175,2023-05,2024-08,May,August,Pro,250,Active,No Change,Germany,Large
C175,S175,2023-05,2024-09,May,September,Pro,250,Active,No Change,Germany,Large
C175,S175,2023-05,2024-10,May,October,Pro,250,Active,No Change,Germany,Large
C175,S175,2023-05,2024-11,May,November,Pro,250,Active,No Change,Germany,Large
C175,S175,2023-05,2024-12,May,December,Pro,250,Active,No Change,Germany,Large
C176,S176,2023-05,2023-05,May,May,Basic,100,Active,New,Australia,Small
C176,S176,2023-05,2023-06,May,June,Basic,100,Active,No Change,Australia,Small
C176,S176,2023-05,2023-07,May,July,Basic,100,Active,No Change,Australia,Small
C176,S176,2023-05,2023-08,May,August,Basic,100,Active,No Change,Australia,Small
C176,S176,2023-05,2023-09,May,September,Basic,100,Active,No Change,Australia,Small
C176,S176,2023-05,2023-10,May,October,Basic,100,Active,No Change,Australia,Small
C176,S176,2023-05,2023-11,May,November,Basic,100,Active,No Change,Australia,Small
C176,S176,2023-05,2023-12,May,December,Basic,100,Active,No Change,Australia,Small
C176,S176,2023-05,2024-01,May,January,Basic,100,Active,No Change,Australia,Small
C176,S176,2023-05,2024-02,May,February,Pro,250,Active,Expansion,Australia,Small
C176,S176,2023-05,2024-03,May,March,Pro,250,Active,No Change,Australia,Small
C176,S176,2023-05,2024-04,May,April,Pro,250,Active,No Change,Australia,Small
C176,S176,2023-05,2024-05,May,May,Pro,250,Active,No Change,Australia,Small
C176,S176,2023-05,2024-06,May,June,Pro,250,Active,No Change,Australia,Small
C176,S176,2023-05,2024-07,May,July,Pro,250,Active,No Change,Australia,Small
C176,S176,2023-05,2024-08,May,August,Pro,250,Active,No Change,Australia,Small
C176,S176,2023-05,2024-09,May,September,Pro,250,Active,No Change,Australia,Small
C176,S176,2023-05,2024-10,May,October,Pro,250,Active,No Change,Australia,Small
C176,S176,2023-05,2024-11,May,November,Pro,250,Active,No Change,Australia,Small
C176,S176,2023-05,2024-12,May,December,Pro,250,Active,No Change,Australia,Small
C177,S177,2023-03,2023-03,March,March,Basic,100,Active,New,India,Small
C177,S177,2023-03,2023-04,March,April,Basic,100,Active,No Change,India,Small
C177,S177,2023-03,2023-05,March,May,Basic,100,Active,No Change,India,Small
C177,S177,2023-03,2023-06,March,June,Basic,100,Active,No Change,India,Small
C177,S177,2023-03,2023-07,March,July,Basic,100,Active,No Change,India,Small
C177,S177,2023-03,2023-08,March,August,Basic,100,Churned,Churn,India,Small
C178,S178,2023-06,2023-06,June,June,Basic,100,Active,New,India,Small
C178,S178,2023-06,2023-07,June,July,Basic,100,Active,No Change,India,Small
C178,S178,2023-06,2023-08,June,August,Basic,100,Active,No Change,India,Small
C178,S178,2023-06,2023-09,June,September,Basic,100,Churned,Churn,India,Small
C179,S179,2023-01,2023-01,January,January,Pro,250,Active,New,Australia,Large
C179,S179,2023-01,2023-02,January,February,Pro,250,Active,No Change,Australia,Large
C179,S179,2023-01,2023-03,January,March,Pro,250,Active,No Change,Australia,Large
C179,S179,2023-01,2023-04,January,April,Pro,250,Active,No Change,Australia,Large
C179,S179,2023-01,2023-05,January,May,Pro,250,Active,No Change,Australia,Large
C179,S179,2023-01,2023-06,January,June,Pro,250,Active,No Change,Australia,Large
C179,S179,2023-01,2023-07,January,July,Pro,250,Active,No Change,Australia,Large
C179,S179,2023-01,2023-08,January,August,Pro,250,Active,No Change,Australia,Large
C179,S179,2023-01,2023-09,January,September,Pro,250,Active,No Change,Australia,Large
C179,S179,2023-01,2023-10,January,October,Pro,250,Active,No Change,Australia,Large
C179,S179,2023-01,2023-11,January,November,Pro,250,Active,No Change,Australia,Large
C179,S179,2023-01,2023-12,January,December,Pro,250,Active,No Change,Australia,Large
C179,S179,2023-01,2024-01,January,January,Pro,250,Active,No Change,Australia,Large
C179,S179,2023-01,2024-02,January,February,Pro,250,Active,No Change,Australia,Large
C179,S179,2023-01,2024-03,January,March,Pro,250,Active,No Change,Australia,Large
C179,S179,2023-01,2024-04,January,April,Pro,250,Active,No Change,Australia,Large
C179,S179,2023-01,2024-05,January,May,Pro,250,Active,No Change,Australia,Large
C179,S179,2023-01,2024-06,January,June,Pro,250,Active,No Change,Australia,Large
C179,S179,2023-01,2024-07,January,July,Pro,250,Active,No Change,Australia,Large
C179,S179,2023-01,2024-08,January,August,Pro,250,Active,No Change,Australia,Large
C179,S179,2023-01,2024-09,January,September,Pro,250,Active,No Change,Australia,Large
C179,S179,2023-01,2024-10,January,October,Pro,250,Active,No Change,Australia,Large
C179,S179,2023-01,2024-11,January,November,Pro,250,Active,No Change,Australia,Large
C179,S179,2023-01,2024-12,January,December,Pro,250,Active,No Change,Australia,Large
C180,S180,2023-01,2023-01,January,January,Pro,250,Active,New,Germany,Small
C180,S180,2023-01,2023-02,January,February,Pro,250,Active,No Change,Germany,Small
C180,S180,2023-01,2023-03,January,March,Pro,250,Active,No Change,Germany,Small
C180,S180,2023-01,2023-04,January,April,Pro,250,Active,Expansion,Germany,Small
C180,S180,2023-01,2023-05,January,May,Pro,250,Active,No Change,Germany,Small
C180,S180,2023-01,2023-06,January,June,Pro,250,Active,No Change,Germany,Small
C180,S180,2023-01,2023-07,January,July,Pro,250,Active,No Change,Germany,Small
C180,S180,2023-01,2023-08,January,August,Pro,250,Active,No Change,Germany,Small
C180,S180,2023-01,2023-09,January,September,Pro,250,Active,No Change,Germany,Small
C180,S180,2023-01,2023-10,January,October,Pro,250,Active,No Change,Germany,Small
C180,S180,2023-01,2023-11,January,November,Pro,250,Active,No Change,Germany,Small
C180,S180,2023-01,2023-12,January,December,Pro,250,Active,No Change,Germany,Small
C180,S180,2023-01,2024-01,January,January,Pro,250,Active,No Change,Germany,Small
C180,S180,2023-01,2024-02,January,February,Pro,250,Active,No Change,Germany,Small
C180,S180,2023-01,2024-03,January,March,Pro,250,Active,No Change,Germany,Small
C180,S180,2023-01,2024-04,January,April,Pro,250,Churned,Churn,Germany,Small
C181,S181,2023-05,2023-05,May,May,Basic,100,Active,New,Australia,Small
C181,S181,2023-05,2023-06,May,June,Basic,100,Active,No Change,Australia,Small
C181,S181,2023-05,2023-07,May,July,Basic,100,Active,No Change,Australia,Small
C181,S181,2023-05,2023-08,May,August,Basic,100,Active,No Change,Australia,Small
C181,S181,2023-05,2023-09,May,September,Basic,100,Active,No Change,Australia,Small
C181,S181,2023-05,2023-10,May,October,Basic,100,Active,No Change,Australia,Small
C181,S181,2023-05,2023-11,May,November,Pro,250,Active,Expansion,Australia,Small
C181,S181,2023-05,2023-12,May,December,Pro,250,Active,No Change,Australia,Small
C181,S181,2023-05,2024-01,May,January,Pro,250,Active,No Change,Australia,Small
C181,S181,2023-05,2024-02,May,February,Pro,250,Active,No Change,Australia,Small
C181,S181,2023-05,2024-03,May,March,Pro,250,Active,No Change,Australia,Small
C181,S181,2023-05,2024-04,May,April,Pro,250,Active,No Change,Australia,Small
C181,S181,2023-05,2024-05,May,May,Pro,250,Active,No Change,Australia,Small
C181,S181,2023-05,2024-06,May,June,Pro,250,Active,No Change,Australia,Small
C181,S181,2023-05,2024-07,May,July,Pro,250,Active,No Change,Australia,Small
C181,S181,2023-05,2024-08,May,August,Pro,250,Active,No Change,Australia,Small
C181,S181,2023-05,2024-09,May,September,Pro,250,Active,No Change,Australia,Small
C181,S181,2023-05,2024-10,May,October,Pro,250,Active,No Change,Australia,Small
C181,S181,2023-05,2024-11,May,November,Pro,250,Active,No Change,Australia,Small
C181,S181,2023-05,2024-12,May,December,Pro,250,Active,No Change,Australia,Small
C182,S182,2023-02,2023-02,February,February,Pro,250,Active,New,USA,Mid
C182,S182,2023-02,2023-03,February,March,Pro,250,Active,No Change,USA,Mid
C182,S182,2023-02,2023-04,February,April,Pro,250,Active,No Change,USA,Mid
C182,S182,2023-02,2023-05,February,May,Pro,250,Active,Expansion,USA,Mid
C182,S182,2023-02,2023-06,February,June,Pro,250,Active,No Change,USA,Mid
C182,S182,2023-02,2023-07,February,July,Pro,250,Active,No Change,USA,Mid
C182,S182,2023-02,2023-08,February,August,Pro,250,Active,No Change,USA,Mid
C182,S182,2023-02,2023-09,February,September,Pro,250,Active,No Change,USA,Mid
C182,S182,2023-02,2023-10,February,October,Pro,250,Active,No Change,USA,Mid
C182,S182,2023-02,2023-11,February,November,Pro,250,Active,No Change,USA,Mid
C182,S182,2023-02,2023-12,February,December,Pro,250,Active,No Change,USA,Mid
C182,S182,2023-02,2024-01,February,January,Pro,250,Active,No Change,USA,Mid
C182,S182,2023-02,2024-02,February,February,Pro,250,Active,No Change,USA,Mid
C182,S182,2023-02,2024-03,February,March,Pro,250,Active,No Change,USA,Mid
C182,S182,2023-02,2024-04,February,April,Pro,250,Active,No Change,USA,Mid
C182,S182,2023-02,2024-05,February,May,Enterprise,600,Active,Expansion,USA,Mid
C182,S182,2023-02,2024-06,February,June,Enterprise,600,Active,No Change,USA,Mid
C182,S182,2023-02,2024-07,February,July,Enterprise,600,Active,No Change,USA,Mid
C182,S182,2023-02,2024-08,February,August,Enterprise,600,Active,No Change,USA,Mid
C182,S182,2023-02,2024-09,February,September,Enterprise,600,Active,No Change,USA,Mid
C182,S182,2023-02,2024-10,February,October,Enterprise,600,Active,No Change,USA,Mid
C182,S182,2023-02,2024-11,February,November,Enterprise,600,Active,No Change,USA,Mid
C182,S182,2023-02,2024-12,February,December,Enterprise,600,Active,No Change,USA,Mid
C183,S183,2023-06,2023-06,June,June,Pro,250,Active,New,Australia,Large
C183,S183,2023-06,2023-07,June,July,Pro,250,Active,No Change,Australia,Large
C183,S183,2023-06,2023-08,June,August,Pro,250,Active,No Change,Australia,Large
C183,S183,2023-06,2023-09,June,September,Pro,250,Active,No Change,Australia,Large
C183,S183,2023-06,2023-10,June,October,Pro,250,Active,No Change,Australia,Large
C183,S183,2023-06,2023-11,June,November,Pro,250,Active,No Change,Australia,Large
C183,S183,2023-06,2023-12,June,December,Pro,250,Active,No Change,Australia,Large
C183,S183,2023-06,2024-01,June,January,Pro,250,Active,No Change,Australia,Large
C183,S183,2023-06,2024-02,June,February,Pro,250,Active,No Change,Australia,Large
C183,S183,2023-06,2024-03,June,March,Pro,250,Active,No Change,Australia,Large
C183,S183,2023-06,2024-04,June,April,Pro,250,Active,No Change,Australia,Large
C183,S183,2023-06,2024-05,June,May,Pro,250,Active,No Change,Australia,Large
C183,S183,2023-06,2024-06,June,June,Pro,250,Active,No Change,Australia,Large
C183,S183,2023-06,2024-07,June,July,Pro,250,Active,No Change,Australia,Large
C183,S183,2023-06,2024-08,June,August,Pro,250,Active,No Change,Australia,Large
C183,S183,2023-06,2024-09,June,September,Pro,250,Active,No Change,Australia,Large
C183,S183,2023-06,2024-10,June,October,Pro,250,Active,No Change,Australia,Large
C183,S183,2023-06,2024-11,June,November,Pro,250,Active,No Change,Australia,Large
C183,S183,2023-06,2024-12,June,December,Pro,250,Active,No Change,Australia,Large
C184,S184,2023-04,2023-04,April,April,Enterprise,600,Active,New,India,Small
C184,S184,2023-04,2023-05,April,May,Enterprise,600,Active,No Change,India,Small
C184,S184,2023-04,2023-06,April,June,Enterprise,600,Active,No Change,India,Small
C184,S184,2023-04,2023-07,April,July,Enterprise,600,Active,No Change,India,Small
C184,S184,2023-04,2023-08,April,August,Enterprise,600,Active,No Change,India,Small
C184,S184,2023-04,2023-09,April,September,Enterprise,600,Active,No Change,India,Small
C184,S184,2023-04,2023-10,April,October,Enterprise,600,Active,No Change,India,Small
C184,S184,2023-04,2023-11,April,November,Enterprise,600,Churned,Churn,India,Small
C185,S185,2023-05,2023-05,May,May,Basic,100,Active,New,India,Mid
C185,S185,2023-05,2023-06,May,June,Basic,100,Active,No Change,India,Mid
C185,S185,2023-05,2023-07,May,July,Pro,250,Active,Expansion,India,Mid
C185,S185,2023-05,2023-08,May,August,Pro,250,Active,No Change,India,Mid
C185,S185,2023-05,2023-09,May,September,Pro,250,Active,No Change,India,Mid
C185,S185,2023-05,2023-10,May,October,Pro,250,Active,No Change,India,Mid
C185,S185,2023-05,2023-11,May,November,Pro,250,Active,No Change,India,Mid
C185,S185,2023-05,2023-12,May,December,Pro,250,Active,No Change,India,Mid
C185,S185,2023-05,2024-01,May,January,Pro,250,Active,No Change,India,Mid
C185,S185,2023-05,2024-02,May,February,Pro,250,Active,No Change,India,Mid
C185,S185,2023-05,2024-03,May,March,Pro,250,Churned,Churn,India,Mid
C186,S186,2023-01,2023-01,January,January,Pro,250,Active,New,Australia,Large
C186,S186,2023-01,2023-02,January,February,Pro,250,Active,No Change,Australia,Large
C186,S186,2023-01,2023-03,January,March,Pro,250,Active,No Change,Australia,Large
C186,S186,2023-01,2023-04,January,April,Pro,250,Active,No Change,Australia,Large
C186,S186,2023-01,2023-05,January,May,Pro,250,Active,No Change,Australia,Large
C186,S186,2023-01,2023-06,January,June,Pro,250,Active,No Change,Australia,Large
C186,S186,2023-01,2023-07,January,July,Pro,250,Active,Expansion,Australia,Large
C186,S186,2023-01,2023-08,January,August,Pro,250,Active,No Change,Australia,Large
C186,S186,2023-01,2023-09,January,September,Pro,250,Active,No Change,Australia,Large
C186,S186,2023-01,2023-10,January,October,Pro,250,Active,No Change,Australia,Large
C186,S186,2023-01,2023-11,January,November,Pro,250,Active,No Change,Australia,Large
C186,S186,2023-01,2023-12,January,December,Pro,250,Active,No Change,Australia,Large
C186,S186,2023-01,2024-01,January,January,Pro,250,Active,No Change,Australia,Large
C186,S186,2023-01,2024-02,January,February,Pro,250,Active,Expansion,Australia,Large
C186,S186,2023-01,2024-03,January,March,Pro,250,Active,No Change,Australia,Large
